40;HS400;753468-00011610-1527
Date;Time;I_integral;Position;SOC_relevant;Number_of_turns;Reading_inverted
2026/03/22;00:53:12;-0.2;1;1;1;0
2026/03/22;00:54:12;-0.2;1;1;1;0
2026/03/22;00:55:12;-0.2;1;1;1;0
2026/03/22;00:56:12;-0.2;1;1;1;0
2026/03/22;00:57:12;-0.2;1;1;1;0
2026/03/22;00:58:11;-0.2;1;1;1;0
2026/03/22;00:59:11;-0.2;1;1;1;0
2026/03/22;01:00:11;-0.2;1;1;1;0
2026/03/22;01:01:11;-0.2;1;1;1;0
2026/03/22;01:02:11;-0.2;1;1;1;0
2026/03/22;01:03:11;-0.2;1;1;1;0
2026/03/22;01:04:11;-0.2;1;1;1;0
2026/03/22;01:05:11;-0.2;1;1;1;0
2026/03/22;01:06:11;-0.2;1;1;1;0
2026/03/22;01:07:11;-0.2;1;1;1;0
2026/03/22;01:08:11;-0.2;1;1;1;0
2026/03/22;01:09:11;-0.2;1;1;1;0
2026/03/22;01:10:11;-0.2;1;1;1;0
2026/03/22;01:11:11;-0.2;1;1;1;0
2026/03/22;01:12:11;-0.2;1;1;1;0
2026/03/22;01:13:11;-0.2;1;1;1;0
2026/03/22;01:14:10;-0.2;1;1;1;0
2026/03/22;01:15:10;-0.2;1;1;1;0
2026/03/22;01:16:10;-0.2;1;1;1;0
2026/03/22;01:17:10;-0.2;1;1;1;0
2026/03/22;01:18:10;-0.2;1;1;1;0
2026/03/22;01:19:10;-0.2;1;1;1;0
2026/03/22;01:20:10;-0.2;1;1;1;0
2026/03/22;01:21:10;-0.2;1;1;1;0
2026/03/22;01:22:10;-0.2;1;1;1;0
2026/03/22;01:23:10;-0.2;1;1;1;0
2026/03/22;01:24:10;-0.2;1;1;1;0
2026/03/22;01:25:10;-0.2;1;1;1;0
2026/03/22;01:26:10;-0.2;1;1;1;0
2026/03/22;01:27:10;-0.2;1;1;1;0
2026/03/22;01:28:10;-0.2;1;1;1;0
